00000203.wav|Apoi punea totul pe un ștergar și le ducea fuguța la patul iedului.|Apoi punea totul pe un ștergar și le ducea fuguța la patul iedului.
00000204.wav|Rupea mătușa-capră din mămăliguță și îndesa în gura iedului!|Rupea mătușa-capră din mămăliguță și îndesa în gura iedului!
00000205.wav|Ba îi mai aducea și câte o plăcintă, că era mare meșter la copt, iar iedul mare meșter la înghițit...|Ba îi mai aducea și câte o plăcintă, că era mare meșter la copt, iar iedul mare meșter la înghițit...
00000206.wav|Zburda iedul toată ziulica pe afară.|Zburda iedul toată ziulica pe afară.
00000207.wav|Seara, când se întorcea acasă, se întindea pe pat și poruncea: – Capră-bunică!|Seara, când se întorcea acasă, se întindea pe pat și poruncea: – Capră-bunică!
00000208.wav|Cât ai clipi, bunica-capră venea lângă ied și se pornea să-i cânte și să-l legene.|Cât ai clipi, bunica-capră venea lângă ied și se pornea să-i cânte și să-l legene.
00000209.wav|Hei, așa trai ca al iedului mai zic și eu!|Hei, așa trai ca al iedului mai zic și eu!
00000210.wav|Mâine-seară mi se însoară iedul cel mare...|Mâine-seară mi se însoară iedul cel mare...
00000211.wav|Fiți bune și poftiți mâine la mine să-mi ajutați la înfășatul sărmăluțelor și la împletitul colacilor.|Fiți bune și poftiți mâine la mine să-mi ajutați la înfășatul sărmăluțelor și la împletitul colacilor.
00000212.wav|A doua zi dimineața, cele trei capre ale iedului plecară la vecina capră.|A doua zi dimineața, cele trei capre ale iedului plecară la vecina capră.
00000213.wav|După cum îi era obiceiul, strigă: – Capră-mamă!|După cum îi era obiceiul, strigă: – Capră-mamă!
00000214.wav|Dar nimeni nu veni să-l îmbrace.|Dar nimeni nu veni să-l îmbrace.
00000215.wav|Vulpea tocmai trecea pe acolo.|Vulpea tocmai trecea pe acolo.
00000216.wav|Auzind urletele iedului, curioasă din fire, băgă capul pe geam ca să afle ce se întâmplă.|Auzind urletele iedului, curioasă din fire, băgă capul pe geam ca să afle ce se întâmplă.
00000217.wav|Aruncă-mi hainele și numaidecât te îmbrac!|Aruncă-mi hainele și numaidecât te îmbrac!
00000218.wav|Bucuros, iedul îi azvârli opincile, nădragii și cămășuica.|Bucuros, iedul îi azvârli opincile, nădragii și cămășuica.
00000219.wav|Vulpea le prinse și fugi cu ele să le vândă la târg.|Vulpea le prinse și fugi cu ele să le vândă la târg.
00000220.wav|Mare amărăciune îl cuprinse pe ied și multe lacrimi grele vărsă.|Mare amărăciune îl cuprinse pe ied și multe lacrimi grele vărsă.
00000221.wav|Dar tot plângând și văicăringu-se, îl apucă foamea.|Dar tot plângând și văicăringu-se, îl apucă foamea.
00000222.wav|Când țipa el așa, trecu pe acolo ursul.|Când țipa el așa, trecu pe acolo ursul.
00000223.wav|Mai bine spune-mi unde e mâncarea ca să te ajut eu...|Mai bine spune-mi unde e mâncarea ca să te ajut eu...
00000224.wav|Intră ursul în bucătărie și începu să înfulece cât șapte.|Intră ursul în bucătărie și începu să înfulece cât șapte.
00000225.wav|Ba, de lacom ce era, înghiți și ceaunul, și făcălețul!|Ba, de lacom ce era, înghiți și ceaunul, și făcălețul!
00000226.wav|Apoi plecă fără să-și ia rămas bun.|Apoi plecă fără să-și ia rămas bun.
00000227.wav|De abia acum se puse iedul și mai vârtos pe plâns.|De abia acum se puse iedul și mai vârtos pe plâns.
00000228.wav|Lupul tocmai ieșise la plimbare.|Lupul tocmai ieșise la plimbare.
00000229.wav|Iedul se înspăimântă și o rupse la fugă încotro vedea cu ochii.|Iedul se înspăimântă și o rupse la fugă încotro vedea cu ochii.
00000230.wav|Se întoarse acasă, gol, flămând și ostenit, abia spre seară.|Se întoarse acasă, gol, flămând și ostenit, abia spre seară.
00000231.wav|Și, cum intră pe ușă, zise: – Capră-mamă, mătușă-capră, capră-bunică, am să vă povestesc tot ce mi s-a întâmplat.|Și, cum intră pe ușă, zise: – Capră-mamă, mătușă-capră, capră-bunică, am să vă povestesc tot ce mi s-a întâmplat.
00000232.wav|Dar mai întâi să-mi caut niște haine ca să mă îmbrac și apoi să mănânc ceva.|Dar mai întâi să-mi caut niște haine ca să mă îmbrac și apoi să mănânc ceva.
00000233.wav|Se îmbrăcă iedul, mâncă ce mai găsi prin oale, dar, înainte să-și înceapă povestea, adormi buștean.|Se îmbrăcă iedul, mâncă ce mai găsi prin oale, dar, înainte să-și înceapă povestea, adormi buștean.
00000234.wav|De iedul cu trei capre ați aflat?|De iedul cu trei capre ați aflat?
00000235.wav|E un ieduț frumos, dar răsfățat De mama, de mătușa și bunica, Ce nu-l lăsau să facă mai nimica.|E un ieduț frumos, dar răsfățat De mama, de mătușa și bunica, Ce nu-l lăsau să facă mai nimica.
00000236.wav|În zori, când iedul nostru se trezea, La patul lui, pe mama o chema: Îmbracă-mă!|În zori, când iedul nostru se trezea, La patul lui, pe mama o chema: Îmbracă-mă!
00000237.wav|Te-mbrac, dar hainele sunt peste tot, Prin toată casa ți le-ai aruncat.|Te-mbrac, dar hainele sunt peste tot, Prin toată casa ți le-ai aruncat.
00000238.wav|Băiatul mamei, ești dezordonat!|Băiatul mamei, ești dezordonat!
00000239.wav|Iedul – Capră-mătușă, vino, c-aș mânca!|Iedul – Capră-mătușă, vino, c-aș mânca!
00000240.wav|Capra-mătușă – Ți-a pregătit mătușa, azi, ceva, Dar stai în pat, că îți aduc îndată Un corn și lapte cald cu ciocolată!|Capra-mătușă – Ți-a pregătit mătușa, azi, ceva, Dar stai în pat, că îți aduc îndată Un corn și lapte cald cu ciocolată!
00000241.wav|Prezentatorul 2 – Iar după ce mătușa îl hrănea, Ieduțul pe afară se juca.|Prezentatorul 2 – Iar după ce mătușa îl hrănea, Ieduțul pe afară se juca.
00000242.wav|Spre seară, obosit, venea în pat Și se punea, săracul, pe strigat: Iedul – Bunicooo!|Spre seară, obosit, venea în pat Și se punea, săracul, pe strigat: Iedul – Bunicooo!
00000243.wav|Vreau să dorm! Hai lângă mine!|Vreau să dorm! Hai lângă mine!
00000244.wav|Capra-bunică – Îndată vin, iubite nepoțel, Să-ți fredonez cu drag un cântecel.|Capra-bunică – Îndată vin, iubite nepoțel, Să-ți fredonez cu drag un cântecel.
00000245.wav|Prezentatorul 3 – Dar într-o dimineață, ce să vezi?|Prezentatorul 3 – Dar într-o dimineață, ce să vezi?
00000246.wav|Veni vecina, capra cu trei iezi, Și caprelor le spuse că ar vrea Să o ajute, c-are treabă grea:|Veni vecina, capra cu trei iezi, Și caprelor le spuse că ar vrea Să o ajute, c-are treabă grea:
00000247.wav|Capra cu trei iezi – Băiatul meu se-nsoară și doresc Să-i fac degrabă un ospăț regesc, Cu sărmăluțe bune, cozonac Și singurică nu pot să le fac.|Capra cu trei iezi – Băiatul meu se-nsoară și doresc Să-i fac degrabă un ospăț regesc, Cu sărmăluțe bune, cozonac Și singurică nu pot să le fac.
00000248.wav|Voi știți atât de bine să gătiți, Vă rog, la mine-acasă să veniți!|Voi știți atât de bine să gătiți, Vă rog, la mine-acasă să veniți!
00000249.wav|Prezentatorul 4 – Și caprele au mers la ea degrabă, O mână de-ajutor să-i dea la treabă.|Prezentatorul 4 – Și caprele au mers la ea degrabă, O mână de-ajutor să-i dea la treabă.
00000250.wav|Trezindu-se ieduțul, dragii mei, Urla, cum proceda de obicei.|Trezindu-se ieduțul, dragii mei, Urla, cum proceda de obicei.
00000251.wav|Iar vulpea cea șireată l-auzi și către iedul leneș glăsui: Vulpea – Nu poți să te îmbraci?|Iar vulpea cea șireată l-auzi și către iedul leneș glăsui: Vulpea – Nu poți să te îmbraci?
00000252.wav|Aruncă-mi hainele, să te îmbrac!|Aruncă-mi hainele, să te îmbrac!
00000253.wav|Prezentatorul 5 – Șireata însă le-a băgat în sac și în pădurea deasă a plecat, Iar iedul supărat și-nfometat a început să strige-n gura mare, Să-i dea mătușa repede mâncare.|Prezentatorul 5 – Șireata însă le-a băgat în sac și în pădurea deasă a plecat, Iar iedul supărat și-nfometat a început să strige-n gura mare, Să-i dea mătușa repede mâncare.
00000254.wav|Un urs aflat pe-acolo-ntâmplător a zis că-i dă o mână de-ajutor:|Un urs aflat pe-acolo-ntâmplător a zis că-i dă o mână de-ajutor:
00000255.wav|Stai că te hrănesc îndată, Doar spune-mi unde e mâncarea toată!|Stai că te hrănesc îndată, Doar spune-mi unde e mâncarea toată!
00000256.wav|Iedul – E în bucătărie, urs iubit!|Iedul – E în bucătărie, urs iubit!
00000257.wav|Prezentatorul 6 – Dar ursul a mâncat tot ce-a găsit, Și iedul nostru a rămas flămând.|Prezentatorul 6 – Dar ursul a mâncat tot ce-a găsit, Și iedul nostru a rămas flămând.
00000258.wav|O zi ca asta n-a trăit nicicând!|O zi ca asta n-a trăit nicicând!
00000259.wav|Spre seară, iedul ar fi vrut s-adoarmă, Dar a-nceput din nou să facă larmă:|Spre seară, iedul ar fi vrut s-adoarmă, Dar a-nceput din nou să facă larmă:
00000260.wav|Prezentatorul 7 – Un lup cu suflet rău îl auzi și-i spuse-așa, cu glasul prefăcut:|Prezentatorul 7 – Un lup cu suflet rău îl auzi și-i spuse-așa, cu glasul prefăcut:
00000261.wav|Lupul – Ce milă, dragul meu, mi s-a făcut de tine!|Lupul – Ce milă, dragul meu, mi s-a făcut de tine!
00000262.wav|Stai că-ți cânt acum ceva ce-n viața ta, nicicând, nu vei uita: Un ied prostuț și-atât de alintat de multă vreme nu am mai mâncat.|Stai că-ți cânt acum ceva ce-n viața ta, nicicând, nu vei uita: Un ied prostuț și-atât de alintat de multă vreme nu am mai mâncat.
00000263.wav|Eu sunt din fire tare pofticios, iar iedul ăsta pare delicios.|Eu sunt din fire tare pofticios, iar iedul ăsta pare delicios.
00000264.wav|Prezentatorul 8 – Atunci, ieduțul, tare speriat, din pat s-a ridicat imediat și s-a îndepărtat, mâncând pământul, fugind din casă repede ca vântul.|Prezentatorul 8 – Atunci, ieduțul, tare speriat, din pat s-a ridicat imediat și s-a îndepărtat, mâncând pământul, fugind din casă repede ca vântul.
00000265.wav|Prezentatorul 9 – De-atuncea, multă vreme a trecut, iar iedul e de nerecunoscut.|Prezentatorul 9 – De-atuncea, multă vreme a trecut, iar iedul e de nerecunoscut.
00000266.wav|Se-mbracă singur, este ordonat, nu cere ajutor nici la mâncat, iar seara singur merge la culcare, deoarece această întâmplare i-a dat o lecție de viață și de ea va ține cont cât va trăi.|Se-mbracă singur, este ordonat, nu cere ajutor nici la mâncat, iar seara singur merge la culcare, deoarece această întâmplare i-a dat o lecție de viață și de ea va ține cont cât va trăi.
00000267.wav|Un gâscan cu pene lucii Cum trecea pe pod prin sat Și-ntr-o mână-avea papucii, Nu știu cum i s-a-ntâmplat Că papucii lui căzură, Ce păcat, o, ce păcat!|Un gâscan cu pene lucii Cum trecea pe pod prin sat Și-ntr-o mână-avea papucii, Nu știu cum i s-a-ntâmplat Că papucii lui căzură, Ce păcat, o, ce păcat!
00000268.wav|Căci erau cu-alesătură, Fără leac de tivitură – Ce păcat! „Haideți toți, și moși și babe Să-i cătăm pe râu acu!|Căci erau cu-alesătură, Fără leac de tivitură – Ce păcat! „Haideți toți, și moși și babe Să-i cătăm pe râu acu!
00000269.wav|Papucii mei!” Într-un suflet alergară Și-ntrebau, mirate, ce-i? „|Papucii mei!” Într-un suflet alergară Și-ntrebau, mirate, ce-i? „
00000270.wav|Am rămas, plângea gâscanul, Păgubaș de patru lei!|Am rămas, plângea gâscanul, Păgubaș de patru lei!
00000271.wav|Ce mă fac acum, golanul, Fără ei!” Vara-ntreagă tot umblară, Dar papucii duși au fost!|Ce mă fac acum, golanul, Fără ei!” Vara-ntreagă tot umblară, Dar papucii duși au fost!
00000272.wav|Și-au să umble și la vară Până ce le-or da de rost!|Și-au să umble și la vară Până ce le-or da de rost!
00000273.wav|Iar gâscanul merge, vine, Face cruci și ține post.|Iar gâscanul merge, vine, Face cruci și ține post.
00000274.wav|Sărac de mine Iar desculț e, vezi tu bine, Lucru prost!” Gâștele de-atunci, în cale Când văd apa undeva, Căutând pornesc agale Tot crezând că-i vor afla.|Sărac de mine Iar desculț e, vezi tu bine, Lucru prost!” Gâștele de-atunci, în cale Când văd apa undeva, Căutând pornesc agale Tot crezând că-i vor afla.
00000275.wav|Vin și rațe să le-ajute: Mac-mac-mac și ga-ga-ga! Mac-mac-mac!|Vin și rațe să le-ajute: Mac-mac-mac și ga-ga-ga! Mac-mac-mac!
00000276.wav|Haide vino, du-te, Zile-așa pe râu pierdute!|Haide vino, du-te, Zile-așa pe râu pierdute!
00000277.wav|Iar când gâștele stau gloată Și prin dreptul lor te duci, Sare tabăra lor roată Să te-ntrebe: „Ce ne-aduci?|Iar când gâștele stau gloată Și prin dreptul lor te duci, Sare tabăra lor roată Să te-ntrebe: „Ce ne-aduci?
00000278.wav|Spune!” Tu la fug-atunci s-apuci! Sî-sî-sî!|Spune!” Tu la fug-atunci s-apuci! Sî-sî-sî!
00000279.wav|Tot fac nebune Și te mușcă, doar le-ai spune De papuci!|Tot fac nebune Și te mușcă, doar le-ai spune De papuci!
00000280.wav|În lumea cărții vei descoperi, Copile drag, plăcerea de-a citi!|În lumea cărții vei descoperi, Copile drag, plăcerea de-a citi!
00000281.wav|O bibliotecă este O cetate ca-n poveste, Unde intri când dorești Cărți frumoase să citești.|O bibliotecă este O cetate ca-n poveste, Unde intri când dorești Cărți frumoase să citești.
00000282.wav|Doamna bibliotecară Îți oferă o comoară.|Doamna bibliotecară Îți oferă o comoară.
00000283.wav|Nu vreo ladă fermecată, Ci o carte minunată, Cu povești, cu poezii, Pe care-o vei îngriji.|Nu vreo ladă fermecată, Ci o carte minunată, Cu povești, cu poezii, Pe care-o vei îngriji.
00000284.wav|Nu o rupi, nu scrii pe foi Și-o vei duce înapoi, Ca s-o poată-mprumuta Și-alți școlari de vârsta ta.|Nu o rupi, nu scrii pe foi Și-o vei duce înapoi, Ca s-o poată-mprumuta Și-alți școlari de vârsta ta.
00000285.wav|Învelim cărțile pentru a le proteja.|Învelim cărțile pentru a le proteja.
00000286.wav|Semănăm grâu și cu secară, Până-n seară Să răsară, Până mâine să se coacă Pâine multă să se facă!|Semănăm grâu și cu secară, Până-n seară Să răsară, Până mâine să se coacă Pâine multă să se facă!
00000287.wav|Să fim cu toții voioși, Să rămâneți sănătoși, Ca merii, Ca perii, În mijlocul primăverii!|Să fim cu toții voioși, Să rămâneți sănătoși, Ca merii, Ca perii, În mijlocul primăverii!
00000288.wav|Și ca toamna cea bogată Cu de toate-ndestulată.|Și ca toamna cea bogată Cu de toate-ndestulată.
00000289.wav|Anul Nou cu pace Și cu sănătate, Cu spor întru toate!|Anul Nou cu pace Și cu sănătate, Cu spor întru toate!
00000290.wav|Să fie această casă Întru toate mai aleasă, Tot cu mană Și cu hrană, Din neam în neam, Din seminție în seminție Și așa până-n vecie!|Să fie această casă Întru toate mai aleasă, Tot cu mană Și cu hrană, Din neam în neam, Din seminție în seminție Și așa până-n vecie!
00000291.wav|Să trăiți, să trăiți, Întru mulți ani fericiți!|Să trăiți, să trăiți, Întru mulți ani fericiți!
